"","match_id","team_id","team_name","id","using_opta_id","first_name","last_name","image_url","page_url","shirt","is_home_team","time_subbed_on","time_subbed_off","usual_position","position_row","role","is_captain","subbed_out","g","rating_num","rating_bgcolor","is_top_rating","is_match_finished","fantasy_score_num","fantasy_score_bgcolor","home_team_id","home_team_color","away_team_id","away_team_color","stats_fot_mob_rating","stats_minutes_played","stats_saves","stats_goals_conceded","stats_x_got_faced","stats_accurate_passes","stats_accurate_long_balls","stats_diving_save","stats_saves_inside_box","stats_acted_as_sweeper","stats_punches","stats_throws","stats_high_claim","stats_recoveries","stats_touches","stats_goals","stats_assists","stats_total_shots","stats_chances_created","stats_expected_assists_x_a","stats_passes_into_final_third","stats_accurate_crosses","stats_dispossessed","stats_tackles_won","stats_clearances","stats_headed_clearance","stats_interceptions","stats_dribbled_past","stats_ground_duels_won","stats_aerial_duels_won","stats_was_fouled","stats_fouls_committed","stats_shotmap","stats_expected_goals_x_g","stats_shot_accuracy","stats_successful_dribbles","stats_blocks","stats_corners","stats_blocked_shots","stats_expected_goals_on_target_x_got","stats_error_led_to_goal","stats_offsides","stats_own_goal","stats_clearance_off_the_line","stats_big_chance_missed","shotmap","is_starter","stats_penalties_miss","stats_saved_penalties","stats_penalties_won","stats_conceded_penalty","stats_errors_led_to_goal","stats_last_man_tackle","stats_penalty_goals_conceded","opp_rating","league","team_rating","elo_dif","page_url_2"
"572","3978747","203576","Melbourne City","1224078","FALSE","Luke","Oresti","https://images.fotmob.com/image_resources/playerimages/1224078.png","/players/1224078/","30","FALSE","NA","NA","2","0","Midfielder","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","6230","#183060","203576","#001840"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"25.81","A-League","35.93","10.12","/players/1224078/luke-oresti"
"573","3978747","203576","Melbourne City","1261990","FALSE","Max","Caputo","https://images.fotmob.com/image_resources/playerimages/1261990.png","/players/1261990/","37","FALSE","NA","NA","2","0","Midfielder","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","6230","#183060","203576","#001840"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"25.81","A-League","35.93","10.12","/players/1261990/max-caputo"
"574","3978747","203576","Melbourne City","1313047","FALSE","Jordon","Hall","https://images.fotmob.com/image_resources/playerimages/1313047.png","/players/1313047/","18","FALSE","NA","NA","1","0","Defender","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","6230","#183060","203576","#001840"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"25.81","A-League","35.93","10.12","/players/1313047/jordon-hall"
"575","3978747","203576","Melbourne City","1108725","FALSE","Kerrin","Stokes","https://images.fotmob.com/image_resources/playerimages/1108725.png","/players/1108725/","36","FALSE","NA","NA","1","0","Defender","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","6230","#183060","203576","#001840"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"25.81","A-League","35.93","10.12","/players/1108725/kerrin-stokes"
"576","3978747","203576","Melbourne City","915413","FALSE","Matthew","Sutton","https://images.fotmob.com/image_resources/playerimages/915413.png","/players/915413/","33","FALSE","NA","NA","0","0","Keeper","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","6230","#183060","203576","#001840","0","NA","0","0","1.23","NA","0","0","0","0","0","0","0","0","0","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"25.81","A-League","35.93","10.12","/players/915413/matthew-sutton"
"577","3978738","10164","Sydney FC","110616","FALSE","Andrew","Redmayne","https://images.fotmob.com/image_resources/playerimages/110616.png","/players/110616/","1","TRUE","NA","NA","0","0","Keeper","NA","NA","NA","5.7","#f08022","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","5.72","90","2","2","2.01","11","2/4 (50%)","0","2","0","1","2","0","3","18","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/110616/andrew-redmayne"
"578","3978738","10164","Sydney FC","161657","FALSE","Rhyan","Grant","https://images.fotmob.com/image_resources/playerimages/161657.png","/players/161657/","23","TRUE","NA","NA","1","1","Defender","NA","NA","NA","8.1","#1ec853","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","8.05","90",NA,NA,"NA","60","0/2 (0%)",NA,NA,NA,NA,NA,NA,"10","83","0","1","0"," 2","0.31"," 8","0/2 (0%)"," 0","2",NA,NA," 2"," 1","4/9 (44%)","2/3 (67%)"," 0"," 2",NA,"NA","NA","2/4 (50%)"," 1",NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/161657/rhyan-grant"
"579","3978738","10164","Sydney FC","311809","FALSE","James","Donachie","https://images.fotmob.com/image_resources/playerimages/311809.png","/players/311809/","2","TRUE","NA","NA","1","1","Defender","NA","NA","NA","6.6","#f08022","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","6.58","90",NA,NA,"NA","67","0/1 (0%)",NA,NA,NA,NA,NA,NA," 3","75","0","0","1"," 0","0.01"," 3","0/1 (0%)"," 0","2"," 1"," 1",NA," 1","3/5 (60%)","1/1 (100%)"," 1"," 1","TRUE","0.05","0",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/311809/james-donachie"
"580","3978738","10164","Sydney FC","1394952","FALSE","Aaron","Gurd","https://images.fotmob.com/image_resources/playerimages/1394952.png","/players/1394952/","29","TRUE","NA","NA","1","1","Defender","NA","NA","NA","6.6","#f08022","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","6.62","90",NA,NA,"NA","59","1/2 (50%)",NA,NA,NA,NA,NA,NA," 4","63","0","0","0"," 1","0.18","10",NA," 0","NA",NA,NA," 1"," 1","1/2 (50%)","1/2 (50%)"," 0"," 0",NA,"NA","NA","1/1 (100%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/1394952/aaron-gurd"
"581","3978738","10164","Sydney FC","694973","FALSE","Diego","Caballo","https://images.fotmob.com/image_resources/playerimages/694973.png","/players/694973/","18","TRUE","NA","NA","1","1","Defender","NA","NA","NA","7.4","#1ec853","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","7.39","90",NA,NA,"NA","81","7/12 (58%)",NA,NA,NA,NA,NA,NA,"10","116","0","0","2"," 2","0.25","16","4/10 (40%)"," 0","1"," 3"," 2"," 1",NA,"2/4 (50%)","1/2 (50%)"," 0"," 2","TRUE","0.03","0","1/1 (100%)"," 1"," 1"," 1","NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/694973/diego-caballo"
"582","3978738","10164","Sydney FC","1235411","FALSE","Patrick","Yazbek","https://images.fotmob.com/image_resources/playerimages/1235411.png","/players/1235411/","16","TRUE","NA","62","2","2","Midfielder","NA","NA","NA","6.6","#f08022","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","6.61","62",NA,NA,"NA","33",NA,NA,NA,NA,NA,NA,NA," 3","43","0","0","1"," 1","0.04"," 4","0/3 (0%)"," 0","1",NA,NA,NA,NA,"2/3 (67%)","1/2 (50%)"," 0"," 1","TRUE","0.02","NA","1/1 (100%)"," 1",NA," 1","NA",NA,NA,NA,NA,NA,"list(id = 2475995653, eventType = ""AttemptSaved"", teamId = 10164, playerId = 1235411, playerName = ""Patrick Yazbek"", x = 87.2117679817518, y = 19.4450958112718, min = 27, minAdded = NA, isBlocked = TRUE, isOnTarget = TRUE, blockedX = 95.7368421041, blockedY = 25.7071875, goalCrossedY = 33.00875, goalCrossedZ = 1.219999994, expectedGoals = 0.0183985829353333, expectedGoalsOnTarget = NA, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 1.26223544973545, 
    y = 0.322751321164021, zoomRatio = 1), teamColor = ""#184878"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/1235411/patrick-yazbek"
"583","3978738","10164","Sydney FC","190487","FALSE","Luke","Brattan","https://images.fotmob.com/image_resources/playerimages/190487.png","/players/190487/","26","TRUE","NA","NA","2","2","Midfielder","NA","NA","NA","7.7","#1ec853","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","7.7","90",NA,NA,"NA","84","13/19 (68%)",NA,NA,NA,NA,NA,NA,"12","102","0","0","2"," 2","0.79","26","2/3 (67%)"," 0","4"," 1"," 1"," 1"," 1","6/7 (86%)","0/3 (0%)"," 2"," 0","TRUE","0.08","0",NA,NA,NA," 1","NA",NA,NA,NA,NA,NA,"list(id = c(2476006035, 2476013929), eventType = c(""AttemptSaved"", ""Miss""), teamId = c(10164, 10164), playerId = c(190487, 190487), playerName = c(""Luke Brattan"", ""Luke Brattan""), x = c(84.9573496642482, 83.7237846895344), y = c(35.6775005817413, 46.8033131675871), min = c(60, 84), minAdded = c(NA, NA), isBlocked = c(TRUE, FALSE), isOnTarget = c(TRUE, FALSE), blockedX = c(87.8558823528, NA), blockedY = c(35.525, NA), goalCrossedY = c(34.4575, 36.51625), goalCrossedZ = c(1.219999994, 3.6201379344), 
    expectedGoals = c(0.0219564735889435, 0.0556036531925201), expectedGoalsOnTarget = c(NA, NA), shotType = c(""LeftFoot"", ""RightFoot""), situation = c(""RegularPlay"", ""FreeKick""), period = c(""SecondHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE), onGoalShot = list(x = c(0.878968253968253, 0.529264626097893), y = c(0.322751321164021, 0.677248677248677), zoomRatio = c(1, 0.707155375399886)), teamColor = c(""#184878"", ""#184878""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/190487/luke-brattan"
"584","3978738","10164","Sydney FC","471149","FALSE","Joe","Lolley","https://images.fotmob.com/image_resources/playerimages/471149.png","/players/471149/","10","TRUE","NA","NA","3","3","Attacker","NA","NA","1","8.5","#0e87e0","TRUE","TRUE",NA,"purple","10164","#184878","8008","#004078","8.46","90",NA,NA,"NA","37","1/3 (33%)",NA,NA,NA,NA,NA,NA," 3","76","1","0","8"," 5","0.3"," 2","4/11 (36%)"," 1","1",NA,NA,NA,NA,"6/12 (50%)","1/2 (50%)"," 4"," 1","TRUE","0.41","3","1/5 (20%)",NA," 2"," 3","0.42",NA,NA,NA,NA,NA,"list(id = c(2475995057, 2475995765, 2475996291, 2476002809, 2476003137, 2476005187, 2476006007, 2476010591), eventType = c(""AttemptSaved"", ""Miss"", ""AttemptSaved"", ""Goal"", ""AttemptSaved"", ""Miss"", ""AttemptSaved"", ""AttemptSaved""), teamId = c(10164, 10164, 10164, 10164, 10164, 10164, 10164, 10164), playerId = c(471149, 471149, 471149, 471149, 471149, 471149, 471149, 471149), playerName = c(""Joe Lolley"", ""Joe Lolley"", ""Joe Lolley"", ""Joe Lolley"", ""Joe Lolley"", ""Joe Lolley"", ""Joe Lolley"", ""Joe Lolley""), 
    x = c(94.7719327677786, 85.9235277731241, 96.0263143160607, 97.8596491223, 93.3000030517578, 95.8333348045393, 92.5999984741211, 88.6999969482422), y = c(21.6170706018436, 16.4323561545564, 16.5724840777, 44.2810212418743, 50.8670042297257, 25.6493754410744, 31.1787494182587, 32.3224994182587), min = c(24, 27, 29, 48, 50, 57, 60, 74), minAdded = c(NA, NA, NA, NA, NA, NA, NA, NA), isBlocked = c(TRUE, FALSE, FALSE, FALSE, TRUE, FALSE, TRUE, FALSE), isOnTarget = c(TRUE, FALSE, TRUE, TRUE, TRUE, 
    FALSE, TRUE, TRUE), blockedX = c(96.2192982446, NA, 104.7155172414, NA, 99.5000000004, 100.5431034486, 95.640350876, 101.681034483), blockedY = c(23.2285350362, NA, 31.4075, NA, 42.235, 29.967857141, 32.3225, 32.9325), goalCrossedY = c(32.475, 40.301428572, 32.24625, 32.0175, 34.07625, 32.55125, 36.05875, 34), goalCrossedZ = c(1.219999994, 6.513793116, 0.2825263144, 0.1219999994, 1.219999994, 5.1842758704, 1.219999994, 1.4639999928), expectedGoals = c(0.108507215976715, 0.0523371398448944, 0.0268579423427582, 
    0.0571660101413727, 0.051124632358551, 0.0123534798622131, 0.0609734654426575, 0.0446999967098236), expectedGoalsOnTarget = c(NA, NA, 0.0705, 0.32, NA, NA, NA, 0.0261), shotType = c(""LeftFoot"", ""LeftFoot"", ""RightFoot"", ""LeftFoot"", ""RightFoot"", ""Header"", ""LeftFoot"", ""LeftFoot""), situation = c(""RegularPlay"", ""RegularPlay"", ""RegularPlay"", ""RegularPlay"", ""RegularPlay"", ""RegularPlay"", ""RegularPlay"", ""RegularPlay""), period = c(""FirstHalf"", ""FirstHalf"", ""FirstHalf"", ""SecondHalf"", ""SecondHalf"", ""SecondHalf"", 
    ""SecondHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), onGoalShot = list(x = c(1.40343915343915, 0.34483117760045, 1.46395502645503, 1.5244708994709, 0.979828042328042, 1.18925767950854, 0.455357142857142, 1), y = c(0.322751321164021, 0.677248677248677, 0.0747424112169312, 0.0322751321164021, 0.322751321164021, 0.677248677248677, 0.322751321164021, 0.387301585396825), zoomRatio = c(1, 0.393012174997054, 1, 1, 1, 0.493800882514086, 1, 1)), teamColor = c(""#184878"", 
    ""#184878"", ""#184878"", ""#184878"", ""#184878"", ""#184878"", ""#184878"", ""#184878""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/471149/joe-lolley"
"585","3978738","10164","Sydney FC","318866","FALSE","Anthony","Caceres","https://images.fotmob.com/image_resources/playerimages/318866.png","/players/318866/","17","TRUE","NA","90","2","3","Midfielder","NA","NA","NA","7.8","#1ec853","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","7.84","89",NA,NA,"NA","48","1/1 (100%)",NA,NA,NA,NA,NA,NA," 4","71","0","1","3"," 2","0.13"," 4",NA," 4","3"," 1",NA,NA,NA,"8/16 (50%)"," 0"," 2"," 4","TRUE","0.14","0","3/3 (100%)",NA,NA," 2","NA",NA,NA,NA,NA,NA,"list(id = c(2475992389, 2475993157, 2476008871), eventType = c(""AttemptSaved"", ""Miss"", ""AttemptSaved""), teamId = c(10164, 10164, 10164), playerId = c(318866, 318866, 318866), playerName = c(""Anthony Caceres"", ""Anthony Caceres"", ""Anthony Caceres""), x = c(80.3451439135344, 86.889705882, 91.3000030517578), y = c(47.2937568895129, 42.2349991178513, 24.0692999023436), min = c(13, 16, 68), minAdded = c(NA, NA, NA), isBlocked = c(TRUE, FALSE, TRUE), isOnTarget = c(TRUE, FALSE, TRUE), blockedX = c(84.5121359224, 
NA, 96.4122807008), blockedY = c(45.1918471296, NA, 28.454999999), goalCrossedY = c(33.2375, 26.69, 37.27875), goalCrossedZ = c(1.219999994, 4.7063448344, 1.219999994), expectedGoals = c(0.0286523401737213, 0.0694625377655029, 0.0404809415340424), expectedGoalsOnTarget = c(NA, NA, NA), shotType = c(""RightFoot"", ""RightFoot"", ""RightFoot""), situation = c(""RegularPlay"", ""RegularPlay"", ""RegularPlay""), period = c(""FirstHalf"", ""FirstHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE, FALSE), onGoalShot = list(
    x = c(1.20171957671958, 2, 0.13260582010582), y = c(0.322751321164021, 0.643822822763338, 0.322751321164021), zoomRatio = c(1, 0.517099863201094, 1)), teamColor = c(""#184878"", ""#184878"", ""#184878""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/318866/anthony-caceres"
"586","3978738","10164","Sydney FC","212875","FALSE","Robert","Mak","https://images.fotmob.com/image_resources/playerimages/212875.png","/players/212875/","11","TRUE","NA","62","3","3","Attacker","NA","NA","NA","6.4","#f08022","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","6.38","62",NA,NA,"NA","30","1/1 (100%)",NA,NA,NA,NA,NA,NA," 1","40","0","0","1"," 2","0.04"," 2","0/1 (0%)"," 3","1",NA,NA," 1",NA,"1/6 (17%)"," 0"," 0"," 0","TRUE","0.03","NA","0/2 (0%)",NA," 2"," 1","NA",NA," 1",NA,NA,NA,"list(id = 2475994443, eventType = ""AttemptSaved"", teamId = 10164, playerId = 212875, playerName = ""Robert Mak"", x = 83.7237846895344, y = 40.3014279307676, min = 22, minAdded = NA, isBlocked = TRUE, isOnTarget = TRUE, blockedX = 84.0616504856, blockedY = 40.805714286, goalCrossedY = 32.78, goalCrossedZ = 1.219999994, expectedGoals = 0.0262091159820557, expectedGoalsOnTarget = NA, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 1.32275132275132, 
    y = 0.322751321164021, zoomRatio = 1), teamColor = ""#184878"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/212875/robert-mak"
"587","3978738","10164","Sydney FC","24952","FALSE","Adam","Le Fondre","https://images.fotmob.com/image_resources/playerimages/24952.png","/players/24952/","9","TRUE","NA","20","3","5","Attacker","NA","NA","NA","6.1","#f08022","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","6.06","20",NA,NA,"NA","4",NA,NA,NA,NA,NA,NA,NA,NA," 4","0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"19.25","A-League","29.08","9.83","/players/24952/adam-le-fondre"
"588","3978738","8008","Adelaide United","170453","FALSE","Hiroshi","Ibusuki","https://images.fotmob.com/image_resources/playerimages/170453.png","/players/170453/","9","FALSE","NA","NA","3","5","Attacker","NA","NA","NA","4.9","#e55e5b","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","4.94","40",NA,NA,"NA","8",NA,NA,NA,NA,NA,NA,NA,NA,"14","0","0","1"," 0","NA"," 1",NA," 0","NA"," 1",NA,NA,NA,"1/4 (25%)","1/2 (50%)"," 1"," 2","TRUE","0.03","0","0/1 (0%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list(id = 2475997809, eventType = ""Miss"", teamId = 8008, playerId = 170453, playerName = ""Hiroshi Ibusuki"", x = 93.4000015258789, y = 20.5661151873436, min = 35, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = NA, blockedY = NA, goalCrossedY = 35.22, goalCrossedZ = 4.5846896616, expectedGoals = 0.0339217185974121, expectedGoalsOnTarget = NA, shotType = ""LeftFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0.819782046936839, y = 0.677248677248677, 
    zoomRatio = 0.558380215228481), teamColor = ""#004078"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"29.08","A-League","19.25","-9.83","/players/170453/hiroshi-ibusuki"
"589","3978738","8008","Adelaide United","305033","FALSE","Craig","Goodwin","https://images.fotmob.com/image_resources/playerimages/305033.png","/players/305033/","11","FALSE","NA","NA","3","3","Attacker","NA","NA","NA","8.1","#1ec853","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","8.13","90",NA,NA,"NA","20",NA,NA,NA,NA,NA,NA,NA," 3","43","0","1","2"," 6","0.32"," 1","4/10 (40%)"," 1","NA",NA,NA," 1"," 2","3/6 (50%)","1/2 (50%)"," 2"," 0","TRUE","0.12","1","1/1 (100%)",NA," 5"," 1","0.17",NA,NA,NA,NA,NA,"list(id = c(2475991657, 2476014983), eventType = c(""AttemptSaved"", ""AttemptSaved""), teamId = c(8008, 8008), playerId = c(305033, 305033), playerName = c(""Craig Goodwin"", ""Craig Goodwin""), x = c(93.8000030517578, 91.9000015258789), y = c(43.5103190009436, 49.3256050933), min = c(8, 88), minAdded = c(NA, NA), isBlocked = c(TRUE, FALSE), isOnTarget = c(TRUE, TRUE), blockedX = c(97.8596491223, 102.2500000002), blockedY = c(40.301428572, 37.05), goalCrossedY = c(34.22875, 32.39875), goalCrossedZ = c(1.219999994, 
1.5474736766), expectedGoals = c(0.095886766910553, 0.0219464302062988), expectedGoalsOnTarget = c(NA, 0.1742), shotType = c(""RightFoot"", ""LeftFoot""), situation = c(""RegularPlay"", ""SetPiece""), period = c(""FirstHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE), onGoalShot = list(x = c(0.939484126984128, 1.42361111111111), y = c(0.322751321164021, 0.409384570529101), zoomRatio = c(1, 1)), teamColor = c(""#004078"", ""#004078""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"29.08","A-League","19.25","-9.83","/players/305033/craig-goodwin"
"590","3978738","8008","Adelaide United","213834","FALSE","Ben","Halloran","https://images.fotmob.com/image_resources/playerimages/213834.png","/players/213834/","26","FALSE","NA","90","3","3","Attacker","NA","NA","NA","6.5","#f08022","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","6.5","89",NA,NA,"NA","24",NA,NA,NA,NA,NA,NA,NA," 3","39","0","0","1"," 3","0.05"," 7",NA," 2","NA"," 2"," 1",NA," 2","3/12 (25%)","1/2 (50%)"," 3"," 4","TRUE","0.04","0","0/1 (0%)"," 1",NA,NA,"NA",NA,NA,NA,NA,NA,"list(id = 2476002417, eventType = ""Miss"", teamId = 8008, playerId = 213834, playerName = ""Ben Halloran"", x = 95.8333348045393, y = 19.0947773397718, min = 47, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = 99.3070175438, blockedY = 68, goalCrossedY = 68, goalCrossedZ = 0.1797894728, expectedGoals = 0.0359806716442108, expectedGoalsOnTarget = NA, shotType = ""LeftFoot"", situation = ""SetPiece"", period = ""SecondHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0, y = 0.00528792567058823, 
    zoomRatio = 0.111176470588235), teamColor = ""#004078"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"29.08","A-League","19.25","-9.83","/players/213834/ben-halloran"
"591","3978738","8008","Adelaide United","1075423","FALSE","Harry","Van der Saag","https://images.fotmob.com/image_resources/playerimages/1075423.png","/players/1075423/","2","FALSE","NA","62","1","3","Defender","NA","NA","1","7.8","#1ec853","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","7.84","62",NA,NA,"NA","18","0/2 (0%)",NA,NA,NA,NA,NA,NA," 4","38","1","0","3"," 0","0.01"," 1",NA," 0","4",NA,NA," 2"," 4","4/9 (44%)","2/3 (67%)"," 0"," 0","TRUE","0.59","2","0/1 (0%)",NA,NA,NA,"1",NA,NA,NA,NA,NA,"list(id = c(2475993679, 2475994213, 2476005423), eventType = c(""AttemptSaved"", ""Miss"", ""Goal""), teamId = c(8008, 8008, 8008), playerId = c(1075423, 1075423, 1075423), playerName = c(""Harry Van der Saag"", ""Harry Van der Saag"", ""Harry Van der Saag""), x = c(95.0614020350607, 93.5, 100.543106342508), y = c(37.05, 38.0321415765351, 30.4925011634827), min = c(18, 21, 58), minAdded = c(NA, NA, NA), isBlocked = c(FALSE, FALSE, FALSE), isOnTarget = c(TRUE, FALSE, TRUE), blockedX = c(104.1465517242, NA, NA
), blockedY = c(35.90625, NA, NA), goalCrossedY = c(35.9825, 37.94809524, 31.4075), goalCrossedZ = c(1.4639999928, 4.341379316, 0.8539999958), expectedGoals = c(0.104531586170197, 0.0309104025363922, 0.452344685792923), expectedGoalsOnTarget = c(0.2184, NA, 0.7802), shotType = c(""RightFoot"", ""Header"", ""Header""), situation = c(""RegularPlay"", ""FromCorner"", ""RegularPlay""), period = c(""FirstHalf"", ""FirstHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE, FALSE), onGoalShot = list(x = c(0.4755291005291, 
0.384103050132605, 1.68584656084656), y = c(0.387301585396825, 0.677248677248677, 0.225925924814815), zoomRatio = c(1, 0.589674343949908, 1)), teamColor = c(""#004078"", ""#004078"", ""#004078""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"29.08","A-League","19.25","-9.83","/players/1075423/harry-van-der-saag"
"592","3978738","8008","Adelaide United","915630","FALSE","Louis","D'Arrigo","https://images.fotmob.com/image_resources/playerimages/915630.png","/players/915630/","6","FALSE","NA","73","2","2","Midfielder","NA","NA","NA","6.4","#f08022","FALSE","TRUE",NA,"purple","10164","#184878","8008","#004078","6.38","73",NA,NA,"NA","19","1/2 (50%)",NA,NA,NA,NA,NA,NA," 3","31","0","0","2"," 0","0.01",NA,NA," 0","3"," 1",NA," 1"," 1","4/5 (80%)"," 0"," 1"," 0","TRUE","0.09","0",NA,NA,NA," 1","NA",NA,NA,NA,NA,NA,"list(id = c(2475997085, 2475998275), eventType = c(""AttemptSaved"", ""Miss""), teamId = c(8008, 8008), playerId = c(915630, 915630), playerName = c(""Louis D'Arrigo"", ""Louis D'Arrigo""), x = c(85.4941143702482, 86.6750032757518), y = c(35.9824988365173, 30.6449988365173), min = c(32, 38), minAdded = c(NA, NA), isBlocked = c(TRUE, FALSE), isOnTarget = c(TRUE, FALSE), blockedX = c(87.7485294116, NA), blockedY = c(35.90625, NA), goalCrossedY = c(33.31375, 23.4387261191), goalCrossedZ = c(1.219999994, 0.1797894728
), expectedGoals = c(0.0561217069625854, 0.0378389060497284), expectedGoalsOnTarget = c(NA, NA), shotType = c(""RightFoot"", ""RightFoot""), situation = c(""RegularPlay"", ""FromCorner""), period = c(""FirstHalf"", ""FirstHalf""), isOwnGoal = c(FALSE, FALSE), onGoalShot = list(x = c(1.18154761904762, 2), y = c(0.322751321164021, 0.0170234646717332), zoomRatio = c(1, 0.357911369653627)), teamColor = c(""#004078"", ""#004078""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"29.08","A-League","19.25","-9.83","/players/915630/louis-darrigo"
