"","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection Name","PointsBet Selection Name","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","caesars","Time","update_time","selection"
"529","ireland---premier","Shelbourne-Dundalk","Home Team - Total Goals (2.5)","Total Goals by Home Team 2.5","Home Team: Team Over/Under 2.5","Home Team Over/Under 2.5 Goals","Home Team Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over","Over",NA,380,480,425,425,470,NA,"Home Team Over/Under 2.5 Goals","2023-10-06T18:45:00.0000000Z",2023-10-05 11:39:13.109671,"Over 2.5"
"530","ireland---premier","Shelbourne-Dundalk","Home Team - Total Goals (2.5)","Total Goals by Home Team 2.5","Home Team: Team Over/Under 2.5","Home Team Over/Under 2.5 Goals","Home Team Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under","Under",NA,-667,-835,-900,-650,-770,NA,"Home Team Over/Under 2.5 Goals","2023-10-06T18:45:00.0000000Z",2023-10-05 11:39:13.109671,"Under 2.5"
"531",NA,"Shelbourne-Dundalk","Home Team - Total Goals (3.5)",NA,NA,"Home Team Over/Under 3.5 Goals","Home Team Over/Under 3.5 Goals",NA,"Over 3.5",NA,NA,"Over","Over",NA,1100,NA,NA,1100,1400,NA,"Home Team Over/Under 3.5 Goals",NA,2023-10-05 11:39:13.109671,"Over 3.5"
"532",NA,"Shelbourne-Dundalk","Home Team - Total Goals (3.5)",NA,NA,"Home Team Over/Under 3.5 Goals","Home Team Over/Under 3.5 Goals",NA,"Under 3.5",NA,NA,"Under","Under",NA,-3333,NA,NA,-3300,-6000,NA,"Home Team Over/Under 3.5 Goals",NA,2023-10-05 11:39:13.109671,"Under 3.5"
"533",NA,"Shelbourne-Dundalk",NA,NA,NA,NA,"Home Team Over/Under 4.5 Goals",NA,NA,NA,NA,NA,"Under",NA,NA,NA,NA,NA,-100000,NA,"Home Team Over/Under 4.5 Goals",NA,2023-10-05 11:39:13.109671,"Under"
"534",NA,"Shelbourne-Dundalk",NA,NA,NA,NA,"Home Team Over/Under 4.5 Goals",NA,NA,NA,NA,NA,"Over",NA,NA,NA,NA,NA,4000,NA,"Home Team Over/Under 4.5 Goals",NA,2023-10-05 11:39:13.109671,"Over"
"535",NA,"Shelbourne-Dundalk",NA,NA,NA,NA,"Home Team Over/Under 5.5 Goals",NA,NA,NA,NA,NA,"Over",NA,NA,NA,NA,NA,8000,NA,"Home Team Over/Under 5.5 Goals",NA,2023-10-05 11:39:13.109671,"Over"
"536",NA,"Shelbourne-Dundalk",NA,NA,NA,NA,"Home Team Over/Under 5.5 Goals",NA,NA,NA,NA,NA,"Under",NA,NA,NA,NA,NA,-100000,NA,"Home Team Over/Under 5.5 Goals",NA,2023-10-05 11:39:13.109671,"Under"
"537",NA,"Shelbourne-Dundalk","Player to Score 2 or More Goals",NA,NA,NA,"To Score 2 or More Goals",NA,"Alfie Lewis",NA,NA,NA,"Alfie Lewis",NA,12500,NA,NA,NA,17000,NA,"Player To Score 2 Or More",NA,2023-10-05 11:39:13.109671,"Alfie Lewis"
"538",NA,"Shelbourne-Dundalk","Player to Score 2 or More Goals",NA,NA,NA,"To Score 2 or More Goals",NA,"Andrew Quinn",NA,NA,NA,"Andrew Quinn",NA,75000,NA,NA,NA,50000,NA,"Player To Score 2 Or More",NA,2023-10-05 11:39:13.109671,"Andrew Quinn"
"539",NA,"Shelbourne-Dundalk","Player to Score 2 or More Goals",NA,NA,NA,"To Score 2 or More Goals",NA,"Archie Davies",NA,NA,NA,"Archie Davies",NA,100000,NA,NA,NA,50000,NA,"Player To Score 2 Or More",NA,2023-10-05 11:39:13.109671,"Archie Davies"
"540",NA,"Shelbourne-Dundalk","Player to Score 2 or More Goals",NA,NA,NA,"To Score 2 or More Goals",NA,"Brian McManus",NA,NA,NA,"Brian McManus",NA,8000,NA,NA,NA,9000,NA,"Player To Score 2 Or More",NA,2023-10-05 11:39:13.109671,"Brian McManus"
"541",NA,"Shelbourne-Dundalk","Player to Score 2 or More Goals",NA,NA,NA,"To Score 2 or More Goals",NA,"Cameron Elliott",NA,NA,NA,"Cameron Elliott",NA,2200,NA,NA,NA,2600,NA,"Player To Score 2 Or More",NA,2023-10-05 11:39:13.109671,"Cameron Elliott"
"542",NA,"Shelbourne-Dundalk","Player to Score 2 or More Goals",NA,NA,NA,"To Score 2 or More Goals",NA,"Connor Malley",NA,NA,NA,"Connor Malley",NA,6600,NA,NA,NA,7500,NA,"Player To Score 2 Or More",NA,2023-10-05 11:39:13.109671,"Connor Malley"
"543",NA,"Shelbourne-Dundalk","Player to Score 2 or More Goals",NA,NA,NA,"To Score 2 or More Goals",NA,"Daniel Kelly",NA,NA,NA,"Daniel Kelly",NA,3300,NA,NA,NA,4300,NA,"Player To Score 2 Or More",NA,2023-10-05 11:39:13.109671,"Daniel Kelly"
"544",NA,"Shelbourne-Dundalk","Player to Score 2 or More Goals",NA,NA,NA,"To Score 2 or More Goals",NA,"Darragh Leahy",NA,NA,NA,"Darragh Leahy",NA,75000,NA,NA,NA,37000,NA,"Player To Score 2 Or More",NA,2023-10-05 11:39:13.109671,"Darragh Leahy"
